"Activity" "Subject" "Variable" "Average"
"WALKING_UPSTAIRS" 22 "tBodyAccJerkMag-std()" NA
"WALKING_UPSTAIRS" 22 "tBodyGyroMag-mean()" NA
"WALKING_UPSTAIRS" 22 "tBodyGyroMag-std()" NA
"WALKING_UPSTAIRS" 22 "tBodyGyroJerkMag-mean()" NA
"WALKING_UPSTAIRS" 22 "tBodyGyroJerkMag-std()" NA
"WALKING_UPSTAIRS" 22 "fBodyAcc-mean()-X" NA
"WALKING_UPSTAIRS" 22 "fBodyAcc-mean()-Y" NA
"WALKING_UPSTAIRS" 22 "fBodyAcc-mean()-Z" NA
"WALKING_UPSTAIRS" 22 "fBodyAcc-std()-X" NA
"WALKING_UPSTAIRS" 22 "fBodyAcc-std()-Y" NA
"WALKING_UPSTAIRS" 22 "fBodyAcc-std()-Z" NA
"WALKING_UPSTAIRS" 22 "fBodyAcc-meanFreq()-X" NA
"WALKING_UPSTAIRS" 22 "fBodyAcc-meanFreq()-Y" NA
"WALKING_UPSTAIRS" 22 "fBodyAcc-meanFreq()-Z" NA
"WALKING_UPSTAIRS" 22 "fBodyAccJerk-mean()-X" NA
"WALKING_UPSTAIRS" 22 "fBodyAccJerk-mean()-Y" NA
"WALKING_UPSTAIRS" 22 "fBodyAccJerk-mean()-Z" NA
"WALKING_UPSTAIRS" 22 "fBodyAccJerk-std()-X" NA
"WALKING_UPSTAIRS" 22 "fBodyAccJerk-std()-Y" NA
"WALKING_UPSTAIRS" 22 "fBodyAccJerk-std()-Z" NA
"WALKING_UPSTAIRS" 22 "fBodyAccJerk-meanFreq()-X" NA
"WALKING_UPSTAIRS" 22 "fBodyAccJerk-meanFreq()-Y" NA
"WALKING_UPSTAIRS" 22 "fBodyAccJerk-meanFreq()-Z" NA
"WALKING_UPSTAIRS" 22 "fBodyGyro-mean()-X" NA
"WALKING_UPSTAIRS" 22 "fBodyGyro-mean()-Y" NA
"WALKING_UPSTAIRS" 22 "fBodyGyro-mean()-Z" NA
"WALKING_UPSTAIRS" 22 "fBodyGyro-std()-X" NA
"WALKING_UPSTAIRS" 22 "fBodyGyro-std()-Y" NA
"WALKING_UPSTAIRS" 22 "fBodyGyro-std()-Z" NA
"WALKING_UPSTAIRS" 22 "fBodyGyro-meanFreq()-X" NA
"WALKING_UPSTAIRS" 22 "fBodyGyro-meanFreq()-Y" NA
"WALKING_UPSTAIRS" 22 "fBodyGyro-meanFreq()-Z" NA
"WALKING_UPSTAIRS" 22 "fBodyAccMag-mean()" NA
"WALKING_UPSTAIRS" 22 "fBodyAccMag-std()" NA
"WALKING_UPSTAIRS" 22 "fBodyAccMag-meanFreq()" NA
"WALKING_UPSTAIRS" 22 "fBodyBodyAccJerkMag-mean()" NA
"WALKING_UPSTAIRS" 22 "fBodyBodyAccJerkMag-std()" NA
"WALKING_UPSTAIRS" 22 "fBodyBodyAccJerkMag-meanFreq()" NA
"WALKING_UPSTAIRS" 22 "fBodyBodyGyroMag-mean()" NA
"WALKING_UPSTAIRS" 22 "fBodyBodyGyroMag-std()" NA
"WALKING_UPSTAIRS" 22 "fBodyBodyGyroMag-meanFreq()" NA
"WALKING_UPSTAIRS" 22 "fBodyBodyGyroJerkMag-mean()" NA
"WALKING_UPSTAIRS" 22 "fBodyBodyGyroJerkMag-std()" NA
"WALKING_UPSTAIRS" 22 "fBodyBodyGyroJerkMag-meanFreq()" NA
"WALKING_UPSTAIRS" 23 "Activity" NA
"WALKING_UPSTAIRS" 23 "Y" NA
"WALKING_UPSTAIRS" 23 "Subject" NA
"WALKING_UPSTAIRS" 23 "tBodyAcc-mean()-X" NA
"WALKING_UPSTAIRS" 23 "tBodyAcc-mean()-Y" NA
"WALKING_UPSTAIRS" 23 "tBodyAcc-mean()-Z" NA
"WALKING_UPSTAIRS" 23 "tBodyAcc-std()-X" NA
"WALKING_UPSTAIRS" 23 "tBodyAcc-std()-Y" NA
"WALKING_UPSTAIRS" 23 "tBodyAcc-std()-Z" NA
"WALKING_UPSTAIRS" 23 "tGravityAcc-mean()-X" NA
"WALKING_UPSTAIRS" 23 "tGravityAcc-mean()-Y" NA
"WALKING_UPSTAIRS" 23 "tGravityAcc-mean()-Z" NA
"WALKING_UPSTAIRS" 23 "tGravityAcc-std()-X" NA
"WALKING_UPSTAIRS" 23 "tGravityAcc-std()-Y" NA
"WALKING_UPSTAIRS" 23 "tGravityAcc-std()-Z" NA
"WALKING_UPSTAIRS" 23 "tBodyAccJerk-mean()-X" NA
"WALKING_UPSTAIRS" 23 "tBodyAccJerk-mean()-Y" NA
"WALKING_UPSTAIRS" 23 "tBodyAccJerk-mean()-Z" NA
"WALKING_UPSTAIRS" 23 "tBodyAccJerk-std()-X" NA
"WALKING_UPSTAIRS" 23 "tBodyAccJerk-std()-Y" NA
"WALKING_UPSTAIRS" 23 "tBodyAccJerk-std()-Z" NA
"WALKING_UPSTAIRS" 23 "tBodyGyro-mean()-X" NA
"WALKING_UPSTAIRS" 23 "tBodyGyro-mean()-Y" NA
"WALKING_UPSTAIRS" 23 "tBodyGyro-mean()-Z" NA
"WALKING_UPSTAIRS" 23 "tBodyGyro-std()-X" NA
"WALKING_UPSTAIRS" 23 "tBodyGyro-std()-Y" NA
"WALKING_UPSTAIRS" 23 "tBodyGyro-std()-Z" NA
"WALKING_UPSTAIRS" 23 "tBodyGyroJerk-mean()-X" NA
"WALKING_UPSTAIRS" 23 "tBodyGyroJerk-mean()-Y" NA
"WALKING_UPSTAIRS" 23 "tBodyGyroJerk-mean()-Z" NA
"WALKING_UPSTAIRS" 23 "tBodyGyroJerk-std()-X" NA
"WALKING_UPSTAIRS" 23 "tBodyGyroJerk-std()-Y" NA
"WALKING_UPSTAIRS" 23 "tBodyGyroJerk-std()-Z" NA
"WALKING_UPSTAIRS" 23 "tBodyAccMag-mean()" NA
"WALKING_UPSTAIRS" 23 "tBodyAccMag-std()" NA
"WALKING_UPSTAIRS" 23 "tGravityAccMag-mean()" NA
"WALKING_UPSTAIRS" 23 "tGravityAccMag-std()" NA
"WALKING_UPSTAIRS" 23 "tBodyAccJerkMag-mean()" NA
"WALKING_UPSTAIRS" 23 "tBodyAccJerkMag-std()" NA
"WALKING_UPSTAIRS" 23 "tBodyGyroMag-mean()" NA
"WALKING_UPSTAIRS" 23 "tBodyGyroMag-std()" NA
"WALKING_UPSTAIRS" 23 "tBodyGyroJerkMag-mean()" NA
"WALKING_UPSTAIRS" 23 "tBodyGyroJerkMag-std()" NA
"WALKING_UPSTAIRS" 23 "fBodyAcc-mean()-X" NA
"WALKING_UPSTAIRS" 23 "fBodyAcc-mean()-Y" NA
"WALKING_UPSTAIRS" 23 "fBodyAcc-mean()-Z" NA
"WALKING_UPSTAIRS" 23 "fBodyAcc-std()-X" NA
"WALKING_UPSTAIRS" 23 "fBodyAcc-std()-Y" NA
"WALKING_UPSTAIRS" 23 "fBodyAcc-std()-Z" NA
"WALKING_UPSTAIRS" 23 "fBodyAcc-meanFreq()-X" NA
"WALKING_UPSTAIRS" 23 "fBodyAcc-meanFreq()-Y" NA
"WALKING_UPSTAIRS" 23 "fBodyAcc-meanFreq()-Z" NA
"WALKING_UPSTAIRS" 23 "fBodyAccJerk-mean()-X" NA
"WALKING_UPSTAIRS" 23 "fBodyAccJerk-mean()-Y" NA
"WALKING_UPSTAIRS" 23 "fBodyAccJerk-mean()-Z" NA
"WALKING_UPSTAIRS" 23 "fBodyAccJerk-std()-X" NA
"WALKING_UPSTAIRS" 23 "fBodyAccJerk-std()-Y" NA
"WALKING_UPSTAIRS" 23 "fBodyAccJerk-std()-Z" NA
"WALKING_UPSTAIRS" 23 "fBodyAccJerk-meanFreq()-X" NA
"WALKING_UPSTAIRS" 23 "fBodyAccJerk-meanFreq()-Y" NA
"WALKING_UPSTAIRS" 23 "fBodyAccJerk-meanFreq()-Z" NA
"WALKING_UPSTAIRS" 23 "fBodyGyro-mean()-X" NA
"WALKING_UPSTAIRS" 23 "fBodyGyro-mean()-Y" NA
"WALKING_UPSTAIRS" 23 "fBodyGyro-mean()-Z" NA
"WALKING_UPSTAIRS" 23 "fBodyGyro-std()-X" NA
"WALKING_UPSTAIRS" 23 "fBodyGyro-std()-Y" NA
"WALKING_UPSTAIRS" 23 "fBodyGyro-std()-Z" NA
"WALKING_UPSTAIRS" 23 "fBodyGyro-meanFreq()-X" NA
"WALKING_UPSTAIRS" 23 "fBodyGyro-meanFreq()-Y" NA
"WALKING_UPSTAIRS" 23 "fBodyGyro-meanFreq()-Z" NA
"WALKING_UPSTAIRS" 23 "fBodyAccMag-mean()" NA
"WALKING_UPSTAIRS" 23 "fBodyAccMag-std()" NA
"WALKING_UPSTAIRS" 23 "fBodyAccMag-meanFreq()" NA
"WALKING_UPSTAIRS" 23 "fBodyBodyAccJerkMag-mean()" NA
"WALKING_UPSTAIRS" 23 "fBodyBodyAccJerkMag-std()" NA
"WALKING_UPSTAIRS" 23 "fBodyBodyAccJerkMag-meanFreq()" NA
"WALKING_UPSTAIRS" 23 "fBodyBodyGyroMag-mean()" NA
"WALKING_UPSTAIRS" 23 "fBodyBodyGyroMag-std()" NA
"WALKING_UPSTAIRS" 23 "fBodyBodyGyroMag-meanFreq()" NA
"WALKING_UPSTAIRS" 23 "fBodyBodyGyroJerkMag-mean()" NA
"WALKING_UPSTAIRS" 23 "fBodyBodyGyroJerkMag-std()" NA
"WALKING_UPSTAIRS" 23 "fBodyBodyGyroJerkMag-meanFreq()" NA
"WALKING_UPSTAIRS" 24 "Activity" NA
"WALKING_UPSTAIRS" 24 "Y" NA
"WALKING_UPSTAIRS" 24 "Subject" NA
"WALKING_UPSTAIRS" 24 "tBodyAcc-mean()-X" NA
"WALKING_UPSTAIRS" 24 "tBodyAcc-mean()-Y" NA
"WALKING_UPSTAIRS" 24 "tBodyAcc-mean()-Z" NA
"WALKING_UPSTAIRS" 24 "tBodyAcc-std()-X" NA
"WALKING_UPSTAIRS" 24 "tBodyAcc-std()-Y" NA
"WALKING_UPSTAIRS" 24 "tBodyAcc-std()-Z" NA
"WALKING_UPSTAIRS" 24 "tGravityAcc-mean()-X" NA
"WALKING_UPSTAIRS" 24 "tGravityAcc-mean()-Y" NA
"WALKING_UPSTAIRS" 24 "tGravityAcc-mean()-Z" NA
"WALKING_UPSTAIRS" 24 "tGravityAcc-std()-X" NA
"WALKING_UPSTAIRS" 24 "tGravityAcc-std()-Y" NA
"WALKING_UPSTAIRS" 24 "tGravityAcc-std()-Z" NA
"WALKING_UPSTAIRS" 24 "tBodyAccJerk-mean()-X" NA
"WALKING_UPSTAIRS" 24 "tBodyAccJerk-mean()-Y" NA
"WALKING_UPSTAIRS" 24 "tBodyAccJerk-mean()-Z" NA
"WALKING_UPSTAIRS" 24 "tBodyAccJerk-std()-X" NA
"WALKING_UPSTAIRS" 24 "tBodyAccJerk-std()-Y" NA
"WALKING_UPSTAIRS" 24 "tBodyAccJerk-std()-Z" NA
"WALKING_UPSTAIRS" 24 "tBodyGyro-mean()-X" NA
"WALKING_UPSTAIRS" 24 "tBodyGyro-mean()-Y" NA
"WALKING_UPSTAIRS" 24 "tBodyGyro-mean()-Z" NA
"WALKING_UPSTAIRS" 24 "tBodyGyro-std()-X" NA
"WALKING_UPSTAIRS" 24 "tBodyGyro-std()-Y" NA
"WALKING_UPSTAIRS" 24 "tBodyGyro-std()-Z" NA
"WALKING_UPSTAIRS" 24 "tBodyGyroJerk-mean()-X" NA
"WALKING_UPSTAIRS" 24 "tBodyGyroJerk-mean()-Y" NA
"WALKING_UPSTAIRS" 24 "tBodyGyroJerk-mean()-Z" NA
"WALKING_UPSTAIRS" 24 "tBodyGyroJerk-std()-X" NA
"WALKING_UPSTAIRS" 24 "tBodyGyroJerk-std()-Y" NA
"WALKING_UPSTAIRS" 24 "tBodyGyroJerk-std()-Z" NA
"WALKING_UPSTAIRS" 24 "tBodyAccMag-mean()" NA
"WALKING_UPSTAIRS" 24 "tBodyAccMag-std()" NA
"WALKING_UPSTAIRS" 24 "tGravityAccMag-mean()" NA
"WALKING_UPSTAIRS" 24 "tGravityAccMag-std()" NA
"WALKING_UPSTAIRS" 24 "tBodyAccJerkMag-mean()" NA
"WALKING_UPSTAIRS" 24 "tBodyAccJerkMag-std()" NA
"WALKING_UPSTAIRS" 24 "tBodyGyroMag-mean()" NA
"WALKING_UPSTAIRS" 24 "tBodyGyroMag-std()" NA
"WALKING_UPSTAIRS" 24 "tBodyGyroJerkMag-mean()" NA
"WALKING_UPSTAIRS" 24 "tBodyGyroJerkMag-std()" NA
"WALKING_UPSTAIRS" 24 "fBodyAcc-mean()-X" NA
"WALKING_UPSTAIRS" 24 "fBodyAcc-mean()-Y" NA
"WALKING_UPSTAIRS" 24 "fBodyAcc-mean()-Z" NA
"WALKING_UPSTAIRS" 24 "fBodyAcc-std()-X" NA
"WALKING_UPSTAIRS" 24 "fBodyAcc-std()-Y" NA
"WALKING_UPSTAIRS" 24 "fBodyAcc-std()-Z" NA
"WALKING_UPSTAIRS" 24 "fBodyAcc-meanFreq()-X" NA
"WALKING_UPSTAIRS" 24 "fBodyAcc-meanFreq()-Y" NA
"WALKING_UPSTAIRS" 24 "fBodyAcc-meanFreq()-Z" NA
"WALKING_UPSTAIRS" 24 "fBodyAccJerk-mean()-X" NA
"WALKING_UPSTAIRS" 24 "fBodyAccJerk-mean()-Y" NA
"WALKING_UPSTAIRS" 24 "fBodyAccJerk-mean()-Z" NA
"WALKING_UPSTAIRS" 24 "fBodyAccJerk-std()-X" NA
"WALKING_UPSTAIRS" 24 "fBodyAccJerk-std()-Y" NA
"WALKING_UPSTAIRS" 24 "fBodyAccJerk-std()-Z" NA
"WALKING_UPSTAIRS" 24 "fBodyAccJerk-meanFreq()-X" NA
"WALKING_UPSTAIRS" 24 "fBodyAccJerk-meanFreq()-Y" NA
"WALKING_UPSTAIRS" 24 "fBodyAccJerk-meanFreq()-Z" NA
"WALKING_UPSTAIRS" 24 "fBodyGyro-mean()-X" NA
"WALKING_UPSTAIRS" 24 "fBodyGyro-mean()-Y" NA
"WALKING_UPSTAIRS" 24 "fBodyGyro-mean()-Z" NA
"WALKING_UPSTAIRS" 24 "fBodyGyro-std()-X" NA
"WALKING_UPSTAIRS" 24 "fBodyGyro-std()-Y" NA
"WALKING_UPSTAIRS" 24 "fBodyGyro-std()-Z" NA
"WALKING_UPSTAIRS" 24 "fBodyGyro-meanFreq()-X" NA
"WALKING_UPSTAIRS" 24 "fBodyGyro-meanFreq()-Y" NA
"WALKING_UPSTAIRS" 24 "fBodyGyro-meanFreq()-Z" NA
"WALKING_UPSTAIRS" 24 "fBodyAccMag-mean()" NA
"WALKING_UPSTAIRS" 24 "fBodyAccMag-std()" NA
"WALKING_UPSTAIRS" 24 "fBodyAccMag-meanFreq()" NA
"WALKING_UPSTAIRS" 24 "fBodyBodyAccJerkMag-mean()" NA
"WALKING_UPSTAIRS" 24 "fBodyBodyAccJerkMag-std()" NA
"WALKING_UPSTAIRS" 24 "fBodyBodyAccJerkMag-meanFreq()" NA
"WALKING_UPSTAIRS" 24 "fBodyBodyGyroMag-mean()" NA
"WALKING_UPSTAIRS" 24 "fBodyBodyGyroMag-std()" NA
"WALKING_UPSTAIRS" 24 "fBodyBodyGyroMag-meanFreq()" NA
"WALKING_UPSTAIRS" 24 "fBodyBodyGyroJerkMag-mean()" NA
"WALKING_UPSTAIRS" 24 "fBodyBodyGyroJerkMag-std()" NA
"WALKING_UPSTAIRS" 24 "fBodyBodyGyroJerkMag-meanFreq()" NA
"WALKING_UPSTAIRS" 25 "Activity" NA
"WALKING_UPSTAIRS" 25 "Y" NA
"WALKING_UPSTAIRS" 25 "Subject" NA
"WALKING_UPSTAIRS" 25 "tBodyAcc-mean()-X" NA
"WALKING_UPSTAIRS" 25 "tBodyAcc-mean()-Y" NA
"WALKING_UPSTAIRS" 25 "tBodyAcc-mean()-Z" NA
"WALKING_UPSTAIRS" 25 "tBodyAcc-std()-X" NA
"WALKING_UPSTAIRS" 25 "tBodyAcc-std()-Y" NA
"WALKING_UPSTAIRS" 25 "tBodyAcc-std()-Z" NA
"WALKING_UPSTAIRS" 25 "tGravityAcc-mean()-X" NA
"WALKING_UPSTAIRS" 25 "tGravityAcc-mean()-Y" NA
"WALKING_UPSTAIRS" 25 "tGravityAcc-mean()-Z" NA
"WALKING_UPSTAIRS" 25 "tGravityAcc-std()-X" NA
"WALKING_UPSTAIRS" 25 "tGravityAcc-std()-Y" NA
"WALKING_UPSTAIRS" 25 "tGravityAcc-std()-Z" NA
"WALKING_UPSTAIRS" 25 "tBodyAccJerk-mean()-X" NA
"WALKING_UPSTAIRS" 25 "tBodyAccJerk-mean()-Y" NA
"WALKING_UPSTAIRS" 25 "tBodyAccJerk-mean()-Z" NA
"WALKING_UPSTAIRS" 25 "tBodyAccJerk-std()-X" NA
"WALKING_UPSTAIRS" 25 "tBodyAccJerk-std()-Y" NA
"WALKING_UPSTAIRS" 25 "tBodyAccJerk-std()-Z" NA
"WALKING_UPSTAIRS" 25 "tBodyGyro-mean()-X" NA
"WALKING_UPSTAIRS" 25 "tBodyGyro-mean()-Y" NA
"WALKING_UPSTAIRS" 25 "tBodyGyro-mean()-Z" NA
"WALKING_UPSTAIRS" 25 "tBodyGyro-std()-X" NA
"WALKING_UPSTAIRS" 25 "tBodyGyro-std()-Y" NA
"WALKING_UPSTAIRS" 25 "tBodyGyro-std()-Z" NA
"WALKING_UPSTAIRS" 25 "tBodyGyroJerk-mean()-X" NA
"WALKING_UPSTAIRS" 25 "tBodyGyroJerk-mean()-Y" NA
"WALKING_UPSTAIRS" 25 "tBodyGyroJerk-mean()-Z" NA
"WALKING_UPSTAIRS" 25 "tBodyGyroJerk-std()-X" NA
"WALKING_UPSTAIRS" 25 "tBodyGyroJerk-std()-Y" NA
"WALKING_UPSTAIRS" 25 "tBodyGyroJerk-std()-Z" NA
"WALKING_UPSTAIRS" 25 "tBodyAccMag-mean()" NA
"WALKING_UPSTAIRS" 25 "tBodyAccMag-std()" NA
"WALKING_UPSTAIRS" 25 "tGravityAccMag-mean()" NA
"WALKING_UPSTAIRS" 25 "tGravityAccMag-std()" NA
"WALKING_UPSTAIRS" 25 "tBodyAccJerkMag-mean()" NA
"WALKING_UPSTAIRS" 25 "tBodyAccJerkMag-std()" NA
"WALKING_UPSTAIRS" 25 "tBodyGyroMag-mean()" NA
"WALKING_UPSTAIRS" 25 "tBodyGyroMag-std()" NA
"WALKING_UPSTAIRS" 25 "tBodyGyroJerkMag-mean()" NA
"WALKING_UPSTAIRS" 25 "tBodyGyroJerkMag-std()" NA
"WALKING_UPSTAIRS" 25 "fBodyAcc-mean()-X" NA
"WALKING_UPSTAIRS" 25 "fBodyAcc-mean()-Y" NA
"WALKING_UPSTAIRS" 25 "fBodyAcc-mean()-Z" NA
"WALKING_UPSTAIRS" 25 "fBodyAcc-std()-X" NA
"WALKING_UPSTAIRS" 25 "fBodyAcc-std()-Y" NA
"WALKING_UPSTAIRS" 25 "fBodyAcc-std()-Z" NA
"WALKING_UPSTAIRS" 25 "fBodyAcc-meanFreq()-X" NA
"WALKING_UPSTAIRS" 25 "fBodyAcc-meanFreq()-Y" NA
"WALKING_UPSTAIRS" 25 "fBodyAcc-meanFreq()-Z" NA
"WALKING_UPSTAIRS" 25 "fBodyAccJerk-mean()-X" NA
"WALKING_UPSTAIRS" 25 "fBodyAccJerk-mean()-Y" NA
"WALKING_UPSTAIRS" 25 "fBodyAccJerk-mean()-Z" NA
"WALKING_UPSTAIRS" 25 "fBodyAccJerk-std()-X" NA
"WALKING_UPSTAIRS" 25 "fBodyAccJerk-std()-Y" NA
"WALKING_UPSTAIRS" 25 "fBodyAccJerk-std()-Z" NA
"WALKING_UPSTAIRS" 25 "fBodyAccJerk-meanFreq()-X" NA
"WALKING_UPSTAIRS" 25 "fBodyAccJerk-meanFreq()-Y" NA
"WALKING_UPSTAIRS" 25 "fBodyAccJerk-meanFreq()-Z" NA
"WALKING_UPSTAIRS" 25 "fBodyGyro-mean()-X" NA
"WALKING_UPSTAIRS" 25 "fBodyGyro-mean()-Y" NA
"WALKING_UPSTAIRS" 25 "fBodyGyro-mean()-Z" NA
"WALKING_UPSTAIRS" 25 "fBodyGyro-std()-X" NA
"WALKING_UPSTAIRS" 25 "fBodyGyro-std()-Y" NA
"WALKING_UPSTAIRS" 25 "fBodyGyro-std()-Z" NA
"WALKING_UPSTAIRS" 25 "fBodyGyro-meanFreq()-X" NA
"WALKING_UPSTAIRS" 25 "fBodyGyro-meanFreq()-Y" NA
"WALKING_UPSTAIRS" 25 "fBodyGyro-meanFreq()-Z" NA
"WALKING_UPSTAIRS" 25 "fBodyAccMag-mean()" NA
"WALKING_UPSTAIRS" 25 "fBodyAccMag-std()" NA
"WALKING_UPSTAIRS" 25 "fBodyAccMag-meanFreq()" NA
"WALKING_UPSTAIRS" 25 "fBodyBodyAccJerkMag-mean()" NA
"WALKING_UPSTAIRS" 25 "fBodyBodyAccJerkMag-std()" NA
"WALKING_UPSTAIRS" 25 "fBodyBodyAccJerkMag-meanFreq()" NA
"WALKING_UPSTAIRS" 25 "fBodyBodyGyroMag-mean()" NA
"WALKING_UPSTAIRS" 25 "fBodyBodyGyroMag-std()" NA
"WALKING_UPSTAIRS" 25 "fBodyBodyGyroMag-meanFreq()" NA
"WALKING_UPSTAIRS" 25 "fBodyBodyGyroJerkMag-mean()" NA
"WALKING_UPSTAIRS" 25 "fBodyBodyGyroJerkMag-std()" NA
"WALKING_UPSTAIRS" 25 "fBodyBodyGyroJerkMag-meanFreq()" NA
"WALKING_UPSTAIRS" 26 "Activity" NA
"WALKING_UPSTAIRS" 26 "Y" NA
"WALKING_UPSTAIRS" 26 "Subject" NA
"WALKING_UPSTAIRS" 26 "tBodyAcc-mean()-X" NA
"WALKING_UPSTAIRS" 26 "tBodyAcc-mean()-Y" NA
"WALKING_UPSTAIRS" 26 "tBodyAcc-mean()-Z" NA
"WALKING_UPSTAIRS" 26 "tBodyAcc-std()-X" NA
"WALKING_UPSTAIRS" 26 "tBodyAcc-std()-Y" NA
"WALKING_UPSTAIRS" 26 "tBodyAcc-std()-Z" NA
"WALKING_UPSTAIRS" 26 "tGravityAcc-mean()-X" NA
"WALKING_UPSTAIRS" 26 "tGravityAcc-mean()-Y" NA
"WALKING_UPSTAIRS" 26 "tGravityAcc-mean()-Z" NA
"WALKING_UPSTAIRS" 26 "tGravityAcc-std()-X" NA
"WALKING_UPSTAIRS" 26 "tGravityAcc-std()-Y" NA
"WALKING_UPSTAIRS" 26 "tGravityAcc-std()-Z" NA
"WALKING_UPSTAIRS" 26 "tBodyAccJerk-mean()-X" NA
"WALKING_UPSTAIRS" 26 "tBodyAccJerk-mean()-Y" NA
"WALKING_UPSTAIRS" 26 "tBodyAccJerk-mean()-Z" NA
"WALKING_UPSTAIRS" 26 "tBodyAccJerk-std()-X" NA
"WALKING_UPSTAIRS" 26 "tBodyAccJerk-std()-Y" NA
"WALKING_UPSTAIRS" 26 "tBodyAccJerk-std()-Z" NA
"WALKING_UPSTAIRS" 26 "tBodyGyro-mean()-X" NA
"WALKING_UPSTAIRS" 26 "tBodyGyro-mean()-Y" NA
"WALKING_UPSTAIRS" 26 "tBodyGyro-mean()-Z" NA
"WALKING_UPSTAIRS" 26 "tBodyGyro-std()-X" NA
"WALKING_UPSTAIRS" 26 "tBodyGyro-std()-Y" NA
"WALKING_UPSTAIRS" 26 "tBodyGyro-std()-Z" NA
"WALKING_UPSTAIRS" 26 "tBodyGyroJerk-mean()-X" NA
"WALKING_UPSTAIRS" 26 "tBodyGyroJerk-mean()-Y" NA
"WALKING_UPSTAIRS" 26 "tBodyGyroJerk-mean()-Z" NA
"WALKING_UPSTAIRS" 26 "tBodyGyroJerk-std()-X" NA
"WALKING_UPSTAIRS" 26 "tBodyGyroJerk-std()-Y" NA
"WALKING_UPSTAIRS" 26 "tBodyGyroJerk-std()-Z" NA
"WALKING_UPSTAIRS" 26 "tBodyAccMag-mean()" NA
"WALKING_UPSTAIRS" 26 "tBodyAccMag-std()" NA
"WALKING_UPSTAIRS" 26 "tGravityAccMag-mean()" NA
"WALKING_UPSTAIRS" 26 "tGravityAccMag-std()" NA
"WALKING_UPSTAIRS" 26 "tBodyAccJerkMag-mean()" NA
"WALKING_UPSTAIRS" 26 "tBodyAccJerkMag-std()" NA
"WALKING_UPSTAIRS" 26 "tBodyGyroMag-mean()" NA
"WALKING_UPSTAIRS" 26 "tBodyGyroMag-std()" NA
"WALKING_UPSTAIRS" 26 "tBodyGyroJerkMag-mean()" NA
"WALKING_UPSTAIRS" 26 "tBodyGyroJerkMag-std()" NA
"WALKING_UPSTAIRS" 26 "fBodyAcc-mean()-X" NA
"WALKING_UPSTAIRS" 26 "fBodyAcc-mean()-Y" NA
"WALKING_UPSTAIRS" 26 "fBodyAcc-mean()-Z" NA
"WALKING_UPSTAIRS" 26 "fBodyAcc-std()-X" NA
"WALKING_UPSTAIRS" 26 "fBodyAcc-std()-Y" NA
"WALKING_UPSTAIRS" 26 "fBodyAcc-std()-Z" NA
"WALKING_UPSTAIRS" 26 "fBodyAcc-meanFreq()-X" NA
"WALKING_UPSTAIRS" 26 "fBodyAcc-meanFreq()-Y" NA
"WALKING_UPSTAIRS" 26 "fBodyAcc-meanFreq()-Z" NA
"WALKING_UPSTAIRS" 26 "fBodyAccJerk-mean()-X" NA
"WALKING_UPSTAIRS" 26 "fBodyAccJerk-mean()-Y" NA
"WALKING_UPSTAIRS" 26 "fBodyAccJerk-mean()-Z" NA
"WALKING_UPSTAIRS" 26 "fBodyAccJerk-std()-X" NA
"WALKING_UPSTAIRS" 26 "fBodyAccJerk-std()-Y" NA
"WALKING_UPSTAIRS" 26 "fBodyAccJerk-std()-Z" NA
"WALKING_UPSTAIRS" 26 "fBodyAccJerk-meanFreq()-X" NA
"WALKING_UPSTAIRS" 26 "fBodyAccJerk-meanFreq()-Y" NA
"WALKING_UPSTAIRS" 26 "fBodyAccJerk-meanFreq()-Z" NA
"WALKING_UPSTAIRS" 26 "fBodyGyro-mean()-X" NA
"WALKING_UPSTAIRS" 26 "fBodyGyro-mean()-Y" NA
"WALKING_UPSTAIRS" 26 "fBodyGyro-mean()-Z" NA
"WALKING_UPSTAIRS" 26 "fBodyGyro-std()-X" NA
"WALKING_UPSTAIRS" 26 "fBodyGyro-std()-Y" NA
"WALKING_UPSTAIRS" 26 "fBodyGyro-std()-Z" NA
"WALKING_UPSTAIRS" 26 "fBodyGyro-meanFreq()-X" NA
"WALKING_UPSTAIRS" 26 "fBodyGyro-meanFreq()-Y" NA
"WALKING_UPSTAIRS" 26 "fBodyGyro-meanFreq()-Z" NA
"WALKING_UPSTAIRS" 26 "fBodyAccMag-mean()" NA
"WALKING_UPSTAIRS" 26 "fBodyAccMag-std()" NA
"WALKING_UPSTAIRS" 26 "fBodyAccMag-meanFreq()" NA
"WALKING_UPSTAIRS" 26 "fBodyBodyAccJerkMag-mean()" NA
"WALKING_UPSTAIRS" 26 "fBodyBodyAccJerkMag-std()" NA
"WALKING_UPSTAIRS" 26 "fBodyBodyAccJerkMag-meanFreq()" NA
"WALKING_UPSTAIRS" 26 "fBodyBodyGyroMag-mean()" NA
"WALKING_UPSTAIRS" 26 "fBodyBodyGyroMag-std()" NA
"WALKING_UPSTAIRS" 26 "fBodyBodyGyroMag-meanFreq()" NA
"WALKING_UPSTAIRS" 26 "fBodyBodyGyroJerkMag-mean()" NA
"WALKING_UPSTAIRS" 26 "fBodyBodyGyroJerkMag-std()" NA
"WALKING_UPSTAIRS" 26 "fBodyBodyGyroJerkMag-meanFreq()" NA
"WALKING_UPSTAIRS" 27 "Activity" NA
"WALKING_UPSTAIRS" 27 "Y" NA
